"GLondon","Sheffield","Manchester"
838.984084738006,63.8542493217878,30.0186275784585
832.846231070232,116.243842072401,28.9703442938542
859.060501522688,108.028070774526,62.4844982594432
1206.03181694583,89.1608475631875,107.387336147469
34.8632381672524,2.52296592937267,2.17687074659458
34.8632381672524,2.52296592937267,2.17687074659458
700.880541153336,56.0016510762832,82.2055080266311
674.533418865228,95.4253521408104,62.1179599527358
421.864861653177,38.7478428528192,47.3651246168031
5808.11524285478,496.781861971616,433.441406625985
386.771513911701,58.9251152957944,41.0302224123929
788.726252850396,56.914604077578,53.6701169665135
263.203137507451,27.5247058167111,20.7125580049993
286.986187601694,34.9491007760007,9.54645022298166
209.961338683642,14.619180108663,16.3114359547377
60.7054870971037,4.81767481855642,5.19289212984664
6982.02825041891,901.709607220743,681.694784087758
3934.58259404877,417.911431930668,162.282528465724
34.8632381672524,2.52296592937267,2.17687074659458
1588.76436093739,159.7650508838,163.847066131877
7867.79634858372,333.459713286637,384.539276220105
286.986187601694,34.9491007760007,9.54645022298166
5365.68805460629,916.964367743226,757.649651913967
1588.76436093739,159.7650508838,163.847066131877
1317.99768980315,201.036058825097,153.905671316823
673.391578189589,76.051038502898,27.5960390815683
1588.76436093739,159.7650508838,163.847066131877
926.64589037619,147.580389874123,70.9510370775272
1017.59835630772,151.121251206969,74.996112302255
700.880541153336,56.0016510762832,82.2055080266311
10.6006014199906,1.34098990059408,0.712500761328706
48721.281593768,2217.45311745751,3178.6331802573
3321.22177544524,369.88197928649,157.693383734412
1383.48194645616,76.0010241234777,62.2373351079136
1809.67989117279,280.656877905488,144.536996935342
386.771513911701,58.9251152957944,41.0302224123929
534.121621652508,100.839379019852,41.9660486637773
1446.72894945075,116.473136791076,100.553718207533
803.426898357954,110.82213481717,58.3354811176083
34.8632381672524,2.52296592937267,2.17687074659458
421.864861653177,38.7478428528192,47.3651246168031
700.880541153336,56.0016510762832,82.2055080266311
48721.281593768,2217.45311745751,3178.6331802573
2271.58490052352,140.150432476271,169.826580846265
34.8632381672524,2.52296592937267,2.17687074659458
803.426898357954,110.82213481717,58.3354811176083
788.726252850396,56.914604077578,53.6701169665135
1794.25416973505,338.372194266972,208.579598007641
3905.78326165656,286.787629268593,156.583078352921
527.716079447519,56.5247036783874,24.8068986510682
926.64589037619,147.580389874123,70.9510370775272
545.08045068802,78.0765821153831,43.5192281025304
346.926325640546,11.5299167389132,13.6060012681298
253.182539865012,9.19736641878042,9.54045584999694
7867.79634858372,333.459713286637,384.539276220105
10.6006014199906,1.34098990059408,0.712500761328706
534.121621652508,100.839379019852,41.9660486637773
72.3607615308841,7.00768884473897,2.88319816483029
209.961338683642,14.619180108663,16.3114359547377
10.6006014199906,1.34098990059408,0.712500761328706
3984.46828676676,515.717726504084,179.368715516358
386.771513911701,58.9251152957944,41.0302224123929
5365.68805460629,916.964367743226,757.649651913967
209.961338683642,14.619180108663,16.3114359547377
558.594781153261,82.034014975719,42.4047568607389
688.502610344492,42.91842725368,46.5937281919566
3984.46828676676,515.717726504084,179.368715516358
5152.22871711496,455.338481079876,228.659087885959
832.846231070232,116.243842072401,28.9703442938542
1017.59835630772,151.121251206969,74.996112302255
2742.23873148526,185.088760816757,210.100243224409
1206.03181694583,89.1608475631875,107.387336147469
859.060501522688,108.028070774526,62.4844982594432
2271.58490052352,140.150432476271,169.826580846265
1149.62771897398,80.0483686941817,42.8106886423202
9881.87488120014,749.295893539228,424.052307615429
545.08045068802,78.0765821153831,43.5192281025304
3264.65742634023,374.118754552601,115.107748991382
2742.23873148526,185.088760816757,210.100243224409
1017.59835630772,151.121251206969,74.996112302255
19260.4024681711,1050.95023709556,1110.63422675468
60.7054870971037,4.81767481855642,5.19289212984664
26940.1027765256,3802.29735405967,3072.48481533154
14.8949216205524,1.13614142896273,0.481567838703779
9881.87488120014,749.295893539228,424.052307615429
421.864861653177,38.7478428528192,47.3651246168031
2234.62555711806,210.434693590114,109.598270559528
674.349113994328,30.3103552970855,34.832287344793
7798.64794439207,327.508969508317,499.726962629811
79.4275363106393,3.96457256414806,6.58282077255924
700.880541153336,56.0016510762832,82.2055080266311
3321.22177544524,369.88197928649,157.693383734412
4061.85727166358,438.519785564739,355.22807703775
1017.59835630772,151.121251206969,74.996112302255
34.8632381672524,2.52296592937267,2.17687074659458
133319.797945801,1870.40471246709,6136.24277054012
926.64589037619,147.580389874123,70.9510370775272
5220.45477561967,474.018404531413,254.420478649943
209.961338683642,14.619180108663,16.3114359547377
2742.23873148526,185.088760816757,210.100243224409
48721.281593768,2217.45311745751,3178.6331802573
7867.79634858372,333.459713286637,384.539276220105
7867.79634858372,333.459713286637,384.539276220105
416.625053109396,9.40902200772378,18.2788273433207
3984.46828676676,515.717726504084,179.368715516358
3177.55880353825,367.034637442673,139.610093774675
838.984084738006,63.8542493217878,30.0186275784585
2271.58490052352,140.150432476271,169.826580846265
1156.30155550324,178.330890689202,128.565304811573
2234.62555711806,210.434693590114,109.598270559528
1156.30155550324,178.330890689202,128.565304811573
558.594781153261,82.034014975719,42.4047568607389
363.947545760315,12.8424497031531,34.129612910715
421.864861653177,38.7478428528192,47.3651246168031
832.846231070232,116.243842072401,28.9703442938542
286.179231563687,26.6336176690151,28.8589846430949
5220.45477561967,474.018404531413,254.420478649943
1559.71902867375,137.420999837021,99.548466297509
926.64589037619,147.580389874123,70.9510370775272
22.9044804217589,2.27885598263707,1.67994302927241
3264.65742634023,374.118754552601,115.107748991382
3264.65742634023,374.118754552601,115.107748991382
1206.03181694583,89.1608475631875,107.387336147469
3801.05900939727,381.693353951463,153.423475726264
39190.0653967557,4102.21858580841,3717.56883490562
3905.78326165656,286.787629268593,156.583078352921
673.391578189589,76.051038502898,27.5960390815683
1149.62771897398,80.0483686941817,42.8106886423202
72.3607615308841,7.00768884473897,2.88319816483029
421.864861653177,38.7478428528192,47.3651246168031
7867.79634858372,333.459713286637,384.539276220105
1206.03181694583,89.1608475631875,107.387336147469
421.864861653177,38.7478428528192,47.3651246168031
838.984084738006,63.8542493217878,30.0186275784585
421.864861653177,38.7478428528192,47.3651246168031
10.6006014199906,1.34098990059408,0.712500761328706
2742.23873148526,185.088760816757,210.100243224409
286.179231563687,26.6336176690151,28.8589846430949
1809.67989117279,280.656877905488,144.536996935342
85.6474454655059,3.64709466624122,3.72777748402464
2234.62555711806,210.434693590114,109.598270559528
456.736338980561,40.1860704923982,19.0659529753131
8426.42284297461,445.942714426955,497.346675177587
1588.76436093739,159.7650508838,163.847066131877
5152.22871711496,455.338481079876,228.659087885959
421.864861653177,38.7478428528192,47.3651246168031
3321.22177544524,369.88197928649,157.693383734412
3801.05900939727,381.693353951463,153.423475726264
3264.65742634023,374.118754552601,115.107748991382
4061.85727166358,438.519785564739,355.22807703775
1642.36520509058,315.643096475357,119.016212429677
72.3607615308841,7.00768884473897,2.88319816483029
7867.79634858372,333.459713286637,384.539276220105
5365.68805460629,916.964367743226,757.649651913967
307.637670810144,86.3941972631524,31.0719336669868
3606.49458461053,414.100999105559,150.948210105195
1206.03181694583,89.1608475631875,107.387336147469
7867.79634858372,333.459713286637,384.539276220105
1206.03181694583,89.1608475631875,107.387336147469
1149.62771897398,80.0483686941817,42.8106886423202
527.716079447519,56.5247036783874,24.8068986510682
527.716079447519,56.5247036783874,24.8068986510682
209.961338683642,14.619180108663,16.3114359547377
3321.22177544524,369.88197928649,157.693383734412
926.64589037619,147.580389874123,70.9510370775272
7867.79634858372,333.459713286637,384.539276220105
700.880541153336,56.0016510762832,82.2055080266311
859.060501522688,108.028070774526,62.4844982594432
5152.22871711496,455.338481079876,228.659087885959
1178.65898094749,41.3079934189531,49.7648982112247
1048.79102621523,144.333847186562,106.648750848449
5365.68805460629,916.964367743226,757.649651913967
700.880541153336,56.0016510762832,82.2055080266311
7867.79634858372,333.459713286637,384.539276220105
286.179231563687,26.6336176690151,28.8589846430949
788.726252850396,56.914604077578,53.6701169665135
700.880541153336,56.0016510762832,82.2055080266311
2271.58490052352,140.150432476271,169.826580846265
3801.05900939727,381.693353951463,153.423475726264
1156.30155550324,178.330890689202,128.565304811573
558.594781153261,82.034014975719,42.4047568607389
286.179231563687,26.6336176690151,28.8589846430949
2271.58490052352,140.150432476271,169.826580846265
527.716079447519,56.5247036783874,24.8068986510682
4217.57476207164,449.79693655019,148.225061255685
700.880541153336,56.0016510762832,82.2055080266311
34.8632381672524,2.52296592937267,2.17687074659458
34.8632381672524,2.52296592937267,2.17687074659458
3984.46828676676,515.717726504084,179.368715516358
1206.03181694583,89.1608475631875,107.387336147469
34.8632381672524,2.52296592937267,2.17687074659458
1317.99768980315,201.036058825097,153.905671316823
4061.85727166358,438.519785564739,355.22807703775
3673.49436031673,343.460199938085,287.005555680439
926.64589037619,147.580389874123,70.9510370775272
3676.6821134483,524.816483505058,338.019415044306
3177.55880353825,367.034637442673,139.610093774675
1149.62771897398,80.0483686941817,42.8106886423202
838.984084738006,63.8542493217878,30.0186275784585
7867.79634858372,333.459713286637,384.539276220105
527.716079447519,56.5247036783874,24.8068986510682
5152.22871711496,455.338481079876,228.659087885959
19260.4024681711,1050.95023709556,1110.63422675468
3934.58259404877,417.911431930668,162.282528465724
5913.59170439205,1176.92052241696,924.145944432396
1017.59835630772,151.121251206969,74.996112302255
832.846231070232,116.243842072401,28.9703442938542
1206.03181694583,89.1608475631875,107.387336147469
1489.79939606161,73.9832270322631,81.6938130332147
1588.76436093739,159.7650508838,163.847066131877
40.8124144834919,2.05579341523051,1.35284779550153
1156.30155550324,178.330890689202,128.565304811573
803.426898357954,110.82213481717,58.3354811176083
688.502610344492,42.91842725368,46.5937281919566
673.391578189589,76.051038502898,27.5960390815683
3606.49458461053,414.100999105559,150.948210105195
209.961338683642,14.619180108663,16.3114359547377
838.984084738006,63.8542493217878,30.0186275784585
1383.48194645616,76.0010241234777,62.2373351079136
286.179231563687,26.6336176690151,28.8589846430949
1809.67989117279,280.656877905488,144.536996935342
1149.62771897398,80.0483686941817,42.8106886423202
1797.58739249688,181.6005119978,101.05798015198
700.880541153336,56.0016510762832,82.2055080266311
8426.42284297461,445.942714426955,497.346675177587
5913.59170439205,1176.92052241696,924.145944432396
3905.78326165656,286.787629268593,156.583078352921
263.203137507451,27.5247058167111,20.7125580049993
1383.48194645616,76.0010241234777,62.2373351079136
788.726252850396,56.914604077578,53.6701169665135
14112.5782019247,652.021882537296,462.29104990427
3905.78326165656,286.787629268593,156.583078352921
558.594781153261,82.034014975719,42.4047568607389
527.716079447519,56.5247036783874,24.8068986510682
1559.71902867375,137.420999837021,99.548466297509
926.64589037619,147.580389874123,70.9510370775272
545.08045068802,78.0765821153831,43.5192281025304
5152.22871711496,455.338481079876,228.659087885959
53997.1134131465,651.253955314354,1353.56692590501
204.253019296097,13.8425613411118,13.5850229414157
1797.58739249688,181.6005119978,101.05798015198
1559.71902867375,137.420999837021,99.548466297509
3621.7440982694,110.393955781635,87.3195525784053
4217.57476207164,449.79693655019,148.225061255685
688.502610344492,42.91842725368,46.5937281919566
386.771513911701,58.9251152957944,41.0302224123929
421.864861653177,38.7478428528192,47.3651246168031
460.233024398386,58.3889926832969,31.3163366742782
4936.8253569713,513.640884732197,257.046014096808
1048.79102621523,144.333847186562,106.648750848449
5152.22871711496,455.338481079876,228.659087885959
209.961338683642,14.619180108663,16.3114359547377
179.627175997192,7.52172970078082,11.369651726304
1559.71902867375,137.420999837021,99.548466297509
838.984084738006,63.8542493217878,30.0186275784585
2234.62555711806,210.434693590114,109.598270559528
1588.76436093739,159.7650508838,163.847066131877
534.121621652508,100.839379019852,41.9660486637773
34.8632381672524,2.52296592937267,2.17687074659458
1642.36520509058,315.643096475357,119.016212429677
286.179231563687,26.6336176690151,28.8589846430949
10.6006014199906,1.34098990059408,0.712500761328706
527.716079447519,56.5247036783874,24.8068986510682
838.984084738006,63.8542493217878,30.0186275784585
788.726252850396,56.914604077578,53.6701169665135
421.864861653177,38.7478428528192,47.3651246168031
545.08045068802,78.0765821153831,43.5192281025304
6888.42979481504,787.405715128327,202.597666664169
2234.62555711806,210.434693590114,109.598270559528
5152.22871711496,455.338481079876,228.659087885959
534.121621652508,100.839379019852,41.9660486637773
788.726252850396,56.914604077578,53.6701169665135
209.961338683642,14.619180108663,16.3114359547377
803.426898357954,110.82213481717,58.3354811176083
1825.95927872821,256.650668739078,243.287881980132
674.533418865228,95.4253521408104,62.1179599527358
2742.23873148526,185.088760816757,210.100243224409
2234.62555711806,210.434693590114,109.598270559528
859.060501522688,108.028070774526,62.4844982594432
1206.03181694583,89.1608475631875,107.387336147469
1156.30155550324,178.330890689202,128.565304811573
1588.76436093739,159.7650508838,163.847066131877
1017.59835630772,151.121251206969,74.996112302255
832.846231070232,116.243842072401,28.9703442938542
2742.23873148526,185.088760816757,210.100243224409
209.961338683642,14.619180108663,16.3114359547377
10.6006014199906,1.34098990059408,0.712500761328706
421.864861653177,38.7478428528192,47.3651246168031
456.736338980561,40.1860704923982,19.0659529753131
15702.0132955652,827.791321379251,1132.19329013377
1642.36520509058,315.643096475357,119.016212429677
534.121621652508,100.839379019852,41.9660486637773
1559.71902867375,137.420999837021,99.548466297509
558.594781153261,82.034014975719,42.4047568607389
7867.79634858372,333.459713286637,384.539276220105
10.6006014199906,1.34098990059408,0.712500761328706
209.961338683642,14.619180108663,16.3114359547377
10.6006014199906,1.34098990059408,0.712500761328706
5220.45477561967,474.018404531413,254.420478649943
700.880541153336,56.0016510762832,82.2055080266311
5365.68805460629,916.964367743226,757.649651913967
3984.46828676676,515.717726504084,179.368715516358
838.984084738006,63.8542493217878,30.0186275784585
263.203137507451,27.5247058167111,20.7125580049993
1149.62771897398,80.0483686941817,42.8106886423202
2271.58490052352,140.150432476271,169.826580846265
1048.79102621523,144.333847186562,106.648750848449
788.726252850396,56.914604077578,53.6701169665135
1559.71902867375,137.420999837021,99.548466297509
209.961338683642,14.619180108663,16.3114359547377
5152.22871711496,455.338481079876,228.659087885959
2742.23873148526,185.088760816757,210.100243224409
9572.72895875634,714.177806406883,398.591941973819
832.846231070232,116.243842072401,28.9703442938542
1017.59835630772,151.121251206969,74.996112302255
1206.03181694583,89.1608475631875,107.387336147469
1588.76436093739,159.7650508838,163.847066131877
4217.57476207164,449.79693655019,148.225061255685
3984.46828676676,515.717726504084,179.368715516358
8426.42284297461,445.942714426955,497.346675177587
386.771513911701,58.9251152957944,41.0302224123929
456.736338980561,40.1860704923982,19.0659529753131
4217.57476207164,449.79693655019,148.225061255685
3984.46828676676,515.717726504084,179.368715516358
421.864861653177,38.7478428528192,47.3651246168031
7867.79634858372,333.459713286637,384.539276220105
60.7054870971037,4.81767481855642,5.19289212984664
4936.8253569713,513.640884732197,257.046014096808
286.986187601694,34.9491007760007,9.54645022298166
4543.52712499405,278.006559255781,208.990311486096
545.08045068802,78.0765821153831,43.5192281025304
700.880541153336,56.0016510762832,82.2055080266311
788.726252850396,56.914604077578,53.6701169665135
3934.58259404877,417.911431930668,162.282528465724
527.716079447519,56.5247036783874,24.8068986510682
1559.71902867375,137.420999837021,99.548466297509
5365.68805460629,916.964367743226,757.649651913967
34.8632381672524,2.52296592937267,2.17687074659458
456.736338980561,40.1860704923982,19.0659529753131
7867.79634858372,333.459713286637,384.539276220105
421.864861653177,38.7478428528192,47.3651246168031
209.961338683642,14.619180108663,16.3114359547377
3606.49458461053,414.100999105559,150.948210105195
1149.62771897398,80.0483686941817,42.8106886423202
386.771513911701,58.9251152957944,41.0302224123929
3905.78326165656,286.787629268593,156.583078352921
21.278846012985,1.2492819714834,0.729487700957033
3676.6821134483,524.816483505058,338.019415044306
2234.62555711806,210.434693590114,109.598270559528
2.89465587177004,0.153648013444812,0.262259014547718
286.986187601694,34.9491007760007,9.54645022298166
545.08045068802,78.0765821153831,43.5192281025304
3934.58259404877,417.911431930668,162.282528465724
286.986187601694,34.9491007760007,9.54645022298166
421.864861653177,38.7478428528192,47.3651246168031
527.716079447519,56.5247036783874,24.8068986510682
1317.99768980315,201.036058825097,153.905671316823
2742.23873148526,185.088760816757,210.100243224409
20737.7424417493,1329.2936131216,1168.47782110731
1809.67989117279,280.656877905488,144.536996935342
803.426898357954,110.82213481717,58.3354811176083
700.880541153336,56.0016510762832,82.2055080266311
700.880541153336,56.0016510762832,82.2055080266311
421.864861653177,38.7478428528192,47.3651246168031
1317.99768980315,201.036058825097,153.905671316823
527.716079447519,56.5247036783874,24.8068986510682
5545.84218089511,830.597771695761,526.580832370221
3934.58259404877,417.911431930668,162.282528465724
700.880541153336,56.0016510762832,82.2055080266311
1642.36520509058,315.643096475357,119.016212429677
1017.59835630772,151.121251206969,74.996112302255
1088.34181190248,59.6458131386622,47.9740364672137
1048.79102621523,144.333847186562,106.648750848449
1206.03181694583,89.1608475631875,107.387336147469
72.3607615308841,7.00768884473897,2.88319816483029
1149.62771897398,80.0483686941817,42.8106886423202
10.6006014199906,1.34098990059408,0.712500761328706
286.179231563687,26.6336176690151,28.8589846430949
421.864861653177,38.7478428528192,47.3651246168031
4543.52712499405,278.006559255781,208.990311486096
286.179231563687,26.6336176690151,28.8589846430949
386.771513911701,58.9251152957944,41.0302224123929
1048.79102621523,144.333847186562,106.648750848449
1794.25416973505,338.372194266972,208.579598007641
6553.84275359158,330.516128157234,654.735214895418
1589.85571176598,677.881624797063,192.543080719875
72.3607615308841,7.00768884473897,2.88319816483029
60.7054870971037,4.81767481855642,5.19289212984664
832.846231070232,116.243842072401,28.9703442938542
7867.79634858372,333.459713286637,384.539276220105
72.3607615308841,7.00768884473897,2.88319816483029
3934.58259404877,417.911431930668,162.282528465724
3264.65742634023,374.118754552601,115.107748991382
421.864861653177,38.7478428528192,47.3651246168031
7867.79634858372,333.459713286637,384.539276220105
3606.49458461053,414.100999105559,150.948210105195
3801.05900939727,381.693353951463,153.423475726264
6982.02825041891,901.709607220743,681.694784087758
307.637670810144,86.3941972631524,31.0719336669868
1825.95927872821,256.650668739078,243.287881980132
859.060501522688,108.028070774526,62.4844982594432
3321.22177544524,369.88197928649,157.693383734412
674.533418865228,95.4253521408104,62.1179599527358
421.864861653177,38.7478428528192,47.3651246168031
832.846231070232,116.243842072401,28.9703442938542
460.233024398386,58.3889926832969,31.3163366742782
34.8632381672524,2.52296592937267,2.17687074659458
209.961338683642,14.619180108663,16.3114359547377
3934.58259404877,417.911431930668,162.282528465724
421.864861653177,38.7478428528192,47.3651246168031
3321.22177544524,369.88197928649,157.693383734412
9572.72895875634,714.177806406883,398.591941973819
700.880541153336,56.0016510762832,82.2055080266311
545.08045068802,78.0765821153831,43.5192281025304
3801.05900939727,381.693353951463,153.423475726264
5365.68805460629,916.964367743226,757.649651913967
545.08045068802,78.0765821153831,43.5192281025304
527.716079447519,56.5247036783874,24.8068986510682
3934.58259404877,417.911431930668,162.282528465724
10971.1147387299,2249.71675078221,743.180073393633
5152.22871711496,455.338481079876,228.659087885959
209.961338683642,14.619180108663,16.3114359547377
534.121621652508,100.839379019852,41.9660486637773
10.6006014199906,1.34098990059408,0.712500761328706
27876.7469375987,856.438524515707,1250.39236812813
1559.71902867375,137.420999837021,99.548466297509
4936.8253569713,513.640884732197,257.046014096808
39861.4101827265,970.225606411837,1525.70098454875
4.33153572404515,0.395999197646038,0.340239930044568
4936.8253569713,513.640884732197,257.046014096808
127.307322148437,5.5811181313677,15.0534823437594
545.08045068802,78.0765821153831,43.5192281025304
23054.4389681609,3009.02147829664,2199.49131180829
7867.79634858372,333.459713286637,384.539276220105
286.986187601694,34.9491007760007,9.54645022298166
421.864861653177,38.7478428528192,47.3651246168031
1149.62771897398,80.0483686941817,42.8106886423202
286.179231563687,26.6336176690151,28.8589846430949
60.7054870971037,4.81767481855642,5.19289212984664
9572.72895875634,714.177806406883,398.591941973819
1446.72894945075,116.473136791076,100.553718207533
527.716079447519,56.5247036783874,24.8068986510682
1559.71902867375,137.420999837021,99.548466297509
5152.22871711496,455.338481079876,228.659087885959
1642.36520509058,315.643096475357,119.016212429677
926.64589037619,147.580389874123,70.9510370775272
1383.48194645616,76.0010241234777,62.2373351079136
1825.95927872821,256.650668739078,243.287881980132
4958.51294778921,427.405417109685,475.725172902133
534.121621652508,100.839379019852,41.9660486637773
34.8632381672524,2.52296592937267,2.17687074659458
1794.25416973505,338.372194266972,208.579598007641
4217.57476207164,449.79693655019,148.225061255685
1206.03181694583,89.1608475631875,107.387336147469
10.6006014199906,1.34098990059408,0.712500761328706
286.179231563687,26.6336176690151,28.8589846430949
700.880541153336,56.0016510762832,82.2055080266311
421.864861653177,38.7478428528192,47.3651246168031
1149.62771897398,80.0483686941817,42.8106886423202
9572.72895875634,714.177806406883,398.591941973819
1206.03181694583,89.1608475631875,107.387336147469
43109.1944474988,9320.89379205439,4882.99716013397
3934.58259404877,417.911431930668,162.282528465724
700.880541153336,56.0016510762832,82.2055080266311
263.203137507451,27.5247058167111,20.7125580049993
72.3607615308841,7.00768884473897,2.88319816483029
5365.68805460629,916.964367743226,757.649651913967
286.986187601694,34.9491007760007,9.54645022298166
5545.84218089511,830.597771695761,526.580832370221
307.637670810144,86.3941972631524,31.0719336669868
307.637670810144,86.3941972631524,31.0719336669868
1317.99768980315,201.036058825097,153.905671316823
9881.87488120014,749.295893539228,424.052307615429
1642.36520509058,315.643096475357,119.016212429677
1206.03181694583,89.1608475631875,107.387336147469
211.50665284262,8.06630272027212,26.1263782931051
545.08045068802,78.0765821153831,43.5192281025304
7867.79634858372,333.459713286637,384.539276220105
4862.98054107375,196.032564604675,152.336418638189
2234.62555711806,210.434693590114,109.598270559528
307.637670810144,86.3941972631524,31.0719336669868
859.060501522688,108.028070774526,62.4844982594432
545.08045068802,78.0765821153831,43.5192281025304
527.716079447519,56.5247036783874,24.8068986510682
6982.02825041891,901.709607220743,681.694784087758
421.864861653177,38.7478428528192,47.3651246168031
1048.79102621523,144.333847186562,106.648750848449
7867.79634858372,333.459713286637,384.539276220105
1048.79102621523,144.333847186562,106.648750848449
209.961338683642,14.619180108663,16.3114359547377
209.961338683642,14.619180108663,16.3114359547377
16166.7646582624,2308.54621487868,1591.60464669019
1206.03181694583,89.1608475631875,107.387336147469
5152.22871711496,455.338481079876,228.659087885959
1156.30155550324,178.330890689202,128.565304811573
