tick,Population,meanPD,PDyes,PDno,bmiGrp1,bmiGrp2,bmiGrp3,bmiGrp4,Male,Female,QuantMale,QuantFemale,HFSSQuantMale,HFSSQuantFemale,SESlowMale,SESmedMale,SEShighMale,HFSSQuantSESLowMale,HFSSQuantSESMedMale,HFSSQuantSESHighMale,SESlowFemale,SESmedFemale,SEShighFemale,HFSSQuantSESLowFemale,HFSSQuantSESMedFemale,HFSSQuantSESHighFemale,countschema1Male,countschema2Male,countschema3Male,countschema4Male,countschema5Male,countschema1Female,countschema2Female,countschema3Female,countschema4Female,countschema5Female
0,1000,1.631,135,865,35,443,302,220,357,643,734319.4746911343,988954.3435850356,156915.03835616432,239359.39178082233,76,209,72,27658.60000000001,93151.83013698629,36104.60821917807,74,222,347,24460.813698630132,75757.78904109591,139140.789041096,31857.0,54510.0,21782.0,10896.0,11260.0,75439.0,98779.0,36840.0,15224.0,8413.0
365,1000,1.5245599177850822,144,856,38,447,285,230,357,643,704664.3794622215,956774.2619352272,127606.73150684933,207479.15068493155,76,209,72,34251.695890410956,67721.59452054791,25633.4410958904,74,222,347,18297.079452054786,69143.15342465759,120038.91780821925,53462.0,53373.0,274.0,11323.0,11873.0,102298.0,101037.0,351.0,15330.0,15679.0
730,1000,1.4694170802738618,137,863,41,450,243,266,357,643,705524.1811597663,951905.9497006823,127727.07945205478,202665.8410958904,76,209,72,34174.26575342465,68162.68767123285,25390.126027397244,74,222,347,18428.172602739716,69630.9178082192,114606.7506849315,53827.0,52819.0,142.0,11857.0,11660.0,103945.0,101687.0,194.0,14645.0,14224.0
1095,1000,1.4418464709973369,136,864,45,451,226,278,357,643,704293.9427085924,951353.0521170506,126994.94794520544,201355.3452054793,76,209,72,34292.9506849315,67383.78630136985,25318.21095890411,74,222,347,19454.019178082184,69843.4273972603,112057.89863013699,53812.0,53219.0,156.0,11709.0,11409.0,104425.0,101748.0,200.0,14174.0,14148.0
1460,1000,1.4574101297629563,141,859,45,458,206,291,357,643,705275.1948165797,952980.6406932913,127672.48767123291,203204.3643835616,76,209,72,34272.78630136987,68020.47671232876,25379.224657534247,74,222,347,21707.33150684932,71300.81643835612,110196.21643835623,53695.0,53094.0,188.0,11838.0,11490.0,104426.0,100665.0,172.0,14756.0,14676.0
1825,1000,1.4765990925977301,139,861,47,462,190,301,357,643,704257.1039098799,956814.8174892326,127080.24657534253,206097.92602739725,76,209,72,33974.95890410958,67733.02465753422,25372.26301369864,74,222,347,23928.460273972603,72060.3890410959,110109.07671232875,53737.0,53212.0,218.0,11648.0,11490.0,103719.0,100000.0,188.0,15290.0,15498.0
2190,1000,1.4965868176869792,143,857,50,464,171,315,357,643,704584.5881116997,955486.2499755179,126545.07671232877,205469.57808219193,76,209,72,33605.01369863014,67600.44383561639,25339.61917808219,74,222,347,24929.41643835617,71183.03835616435,109357.12328767132,54224.0,52904.0,166.0,11575.0,11436.0,103461.0,100693.0,212.0,15217.0,15112.0
2555,1000,1.5359603892160791,140,860,50,464,164,322,357,643,703809.7924746901,955140.9408553216,126726.54246575349,205699.0794520547,76,209,72,33579.846575342446,67668.95890410955,25477.73698630137,74,222,347,25305.93424657535,72697.83561643837,107695.30958904122,54282.0,52783.0,187.0,11519.0,11534.0,103430.0,100537.0,167.0,15503.0,15058.0
