tick,Population,meanPD,PDyes,PDno,bmiGrp1,bmiGrp2,bmiGrp3,bmiGrp4,Male,Female,QuantMale,QuantFemale,HFSSQuantMale,HFSSQuantFemale,SESlowMale,SESmedMale,SEShighMale,HFSSQuantSESLowMale,HFSSQuantSESMedMale,HFSSQuantSESHighMale,SESlowFemale,SESmedFemale,SEShighFemale,HFSSQuantSESLowFemale,HFSSQuantSESMedFemale,HFSSQuantSESHighFemale,countschema1Male,countschema2Male,countschema3Male,countschema4Male,countschema5Male,countschema1Female,countschema2Female,countschema3Female,countschema4Female,countschema5Female
0,1000,1.631,135,865,35,443,302,220,357,643,734136.5562793076,988277.4642801518,156872.4767123288,239417.1808219179,76,209,72,27710.356164383564,93039.23835616442,36122.882191780816,74,222,347,24430.265753424657,75880.46027397261,139106.45479452063,31857.0,54510.0,21782.0,10896.0,11260.0,75439.0,98779.0,36840.0,15224.0,8413.0
365,1000,1.5518292352194214,143,857,37,468,266,229,357,643,724949.5895272146,1006471.7897118324,147045.21369863016,257525.90136986293,76,209,72,38147.31780821918,79061.78356164387,29836.112328767125,74,222,347,25201.94246575343,85656.30958904109,146667.64931506856,47869.0,48194.0,2909.0,15520.0,15813.0,87580.0,86934.0,9540.0,25172.0,25469.0
730,1000,1.4764696027313635,137,863,42,478,244,236,357,643,723164.0737469265,1005551.3077394345,145722.11780821893,255690.7616438354,76,209,72,37681.164383561656,78389.70410958903,29651.249315068508,74,222,347,25014.879452054804,86759.0164383562,143916.86575342467,49002.0,47470.0,2577.0,16029.0,15227.0,88460.0,86739.0,9147.0,25651.0,24698.0
1095,1000,1.4143288635971265,131,869,41,487,235,237,357,643,722199.5284964257,1001105.7589091194,144612.27397260274,251713.47123287673,76,209,72,37785.89315068494,77347.5890410959,29478.79178082192,74,222,347,25400.975342465757,85369.69863013695,140942.79726027415,49337.0,47690.0,2516.0,15997.0,14765.0,89682.0,87434.0,9272.0,24534.0,23773.0
1460,1000,1.3462431411293831,125,875,43,498,232,227,357,643,720795.9193442246,998811.7931456466,142816.74794520545,248938.29589041093,76,209,72,37467.84931506851,76023.86027397259,29325.038356164383,74,222,347,25926.95616438357,84973.8684931507,138037.47123287673,50410.0,47186.0,2606.0,15439.0,14664.0,89952.0,88806.0,9263.0,23329.0,23345.0
1825,1000,1.302291324739459,123,877,44,503,211,242,357,643,719061.4952355906,996885.5964214901,142323.93698630139,247279.2602739723,76,209,72,37044.95068493152,76515.25753424653,28763.72876712329,74,222,347,25758.805479452058,84496.52602739721,137023.9287671233,50006.0,48084.0,2669.0,15023.0,14523.0,90748.0,88586.0,9375.0,23000.0,22986.0
2190,1000,1.2766738740608752,122,878,43,501,204,252,357,643,718968.9384857942,996905.2329146977,142075.2383561643,246793.55890410967,76,209,72,37104.81095890411,76197.76986301366,28772.657534246577,74,222,347,26205.978082191774,86050.4493150685,134537.13150684925,49908.0,48334.0,2569.0,15126.0,14368.0,90911.0,88527.0,9571.0,22959.0,22727.0
2555,1000,1.2613136582347746,118,882,43,508,200,249,357,643,719161.1427312291,993964.7691276249,141606.2136986303,244786.26301369857,76,209,72,37238.66301369864,75719.49315068494,28648.057534246575,74,222,347,26959.605479452046,85903.72054794521,131922.93698630133,50329.0,48014.0,2699.0,14848.0,14415.0,91272.0,89200.0,9632.0,22314.0,22277.0
