tick,Population,meanPD,PDyes,PDno,bmiGrp1,bmiGrp2,bmiGrp3,bmiGrp4,Male,Female,QuantMale,QuantFemale,HFSSQuantMale,HFSSQuantFemale,SESlowMale,SESmedMale,SEShighMale,HFSSQuantSESLowMale,HFSSQuantSESMedMale,HFSSQuantSESHighMale,SESlowFemale,SESmedFemale,SEShighFemale,HFSSQuantSESLowFemale,HFSSQuantSESMedFemale,HFSSQuantSESHighFemale,countschema1Male,countschema2Male,countschema3Male,countschema4Male,countschema5Male,countschema1Female,countschema2Female,countschema3Female,countschema4Female,countschema5Female
0,1000,1.631,135,865,35,443,302,220,357,643,733560.4813791659,988687.4764020152,156931.7123287671,239420.99726027402,76,209,72,27727.49589041096,93128.56712328766,36075.649315068506,74,222,347,24456.331506849318,75892.87945205484,139071.7863013699,31857.0,54510.0,21782.0,10896.0,11260.0,75439.0,98779.0,36840.0,15224.0,8413.0
365,1000,1.5258690982503353,141,859,41,459,270,230,357,643,712588.1703325504,971047.3362502144,135416.6219178082,221452.11780821922,76,209,72,36206.47397260274,72073.73698630134,27136.41095890411,74,222,347,20417.709589041093,73343.93972602743,127690.46849315065,50981.0,51232.0,1999.0,13122.0,12971.0,97495.0,97771.0,3287.0,18123.0,18019.0
730,1000,1.4375614489819584,131,869,42,465,261,232,357,643,712225.9824997091,968469.065482588,134245.8493150685,218606.91232876724,76,209,72,35771.70684931507,71161.35616438356,27312.786301369862,74,222,347,20482.4,73369.17260273971,124755.33972602744,51592.0,51221.0,1813.0,12840.0,12839.0,98249.0,98679.0,3017.0,17398.0,17352.0
1095,1000,1.3505101512119613,123,877,42,482,232,244,357,643,709560.4907108055,962753.3363297656,132757.50410958892,213467.78082191813,76,209,72,35389.74246575342,70379.11780821922,26988.643835616436,74,222,347,20604.706849315073,72021.78082191783,120841.29315068491,51733.0,51808.0,1876.0,12452.0,12436.0,99710.0,99540.0,3236.0,16092.0,16117.0
1460,1000,1.2805229049757507,117,883,43,482,225,250,357,643,709755.0157054431,957745.8828187694,131839.32328767132,208457.2356164382,76,209,72,34944.515068493165,70005.27123287674,26889.536986301366,74,222,347,20400.378082191786,70066.99178082195,117989.86575342463,52008.0,51943.0,1969.0,12244.0,12141.0,101155.0,100528.0,3178.0,14736.0,15098.0
1825,1000,1.2224845035552605,114,886,53,475,219,253,357,643,709711.497700706,954980.0718340863,132000.5506849315,204991.16712328783,76,209,72,35126.2301369863,69845.50410958906,27028.816438356163,74,222,347,21190.824657534245,69369.2,114431.14246575344,51902.0,52087.0,1801.0,12178.0,12337.0,101679.0,101779.0,3276.0,13952.0,14009.0
2190,1000,1.1682540299748299,114,886,50,500,190,260,357,643,710263.0628667045,951815.0412401005,132466.05479452066,203063.86575342485,76,209,72,34975.295890410955,69947.25205479453,27543.506849315076,74,222,347,20871.77808219178,70354.15616438359,111837.9315068493,51793.0,51958.0,1833.0,12222.0,12499.0,102416.0,101896.0,3184.0,13630.0,13569.0
2555,1000,1.1202410166444303,105,895,54,502,190,254,357,643,707603.7868720358,951517.9052936411,130615.89863013705,202348.82465753428,76,209,72,33695.879452054796,69614.17808219181,27305.841095890413,74,222,347,22033.772602739726,71329.2109589041,108985.84109589031,52292.0,52277.0,1866.0,12052.0,11818.0,102520.0,102317.0,3017.0,13481.0,13360.0
