tick,Population,meanPD,PDyes,PDno,bmiGrp1,bmiGrp2,bmiGrp3,bmiGrp4,Male,Female,QuantMale,QuantFemale,HFSSQuantMale,HFSSQuantFemale,SESlowMale,SESmedMale,SEShighMale,HFSSQuantSESLowMale,HFSSQuantSESMedMale,HFSSQuantSESHighMale,SESlowFemale,SESmedFemale,SEShighFemale,HFSSQuantSESLowFemale,HFSSQuantSESMedFemale,HFSSQuantSESHighFemale,countschema1Male,countschema2Male,countschema3Male,countschema4Male,countschema5Male,countschema1Female,countschema2Female,countschema3Female,countschema4Female,countschema5Female
0,1000,1.631,135,865,35,443,302,220,357,643,734647.3646281407,989326.4475665777,156957.84383561654,239413.9013698628,76,209,72,27724.627397260272,93165.501369863,36067.71506849314,74,222,347,24419.679452054796,75860.8575342466,139133.36438356154,31857.0,54510.0,21782.0,10896.0,11260.0,75439.0,98779.0,36840.0,15224.0,8413.0
365,1000,1.5586450020504004,148,852,37,423,274,266,357,643,784049.2502488845,1100334.725971343,206346.55616438342,350374.104109589,76,209,72,48126.99999999999,116297.89041095898,41921.66575342468,74,222,347,36841.945205479446,118382.15342465756,195150.0054794521,30230.0,30212.0,16484.0,26743.0,26636.0,59627.0,60062.0,29579.0,42259.0,43168.0
730,1000,1.5212072499741875,147,853,32,401,238,329,357,643,784736.1964262925,1100607.6700546325,207372.65205479457,351139.0821917806,76,209,72,48593.51232876714,116813.3178082192,41965.821917808214,74,222,347,36942.3287671233,119507.93150684932,194688.82191780812,29829.0,30320.0,16274.0,26933.0,26949.0,59806.0,59505.0,29002.0,43152.0,43230.0
1095,1000,1.490851182117548,139,861,27,371,214,388,357,643,783277.8637936412,1099477.770477021,206714.70684931497,349565.09589041094,76,209,72,48287.20000000001,116101.3479452055,42326.1589041096,74,222,347,36540.76712328766,119017.13698630146,194007.19178082194,30270.0,30009.0,16310.0,26998.0,26718.0,60344.0,59841.0,28631.0,43180.0,42699.0
1460,1000,1.4954657454385196,143,857,27,357,177,439,357,643,784866.3473152665,1098675.2240958356,206448.61917808215,349001.5205479451,76,209,72,48250.1589041096,116366.21095890406,41832.2493150685,74,222,347,36734.909589041104,118803.21917808217,193463.39178082187,30431.0,30113.0,16050.0,26952.0,26759.0,60297.0,60236.0,28886.0,42430.0,42846.0
1825,1000,1.506206197494214,144,856,24,325,180,471,357,643,784765.9034368744,1098682.111002011,207039.43287671247,348860.4219178082,76,209,72,48183.183561643826,116767.37260273969,42088.87671232876,74,222,347,36969.13150684931,118434.0986301369,193457.1917808219,30121.0,30190.0,16126.0,26920.0,26948.0,60428.0,60238.0,28734.0,42684.0,42611.0
2190,1000,1.5234147885863683,144,856,20,304,181,495,357,643,785620.4301602863,1098334.8388009532,208050.62465753427,347599.92328767123,76,209,72,48263.65479452056,117479.43835616439,42307.53150684932,74,222,347,37311.93698630137,117930.57808219179,192357.40821917806,30113.0,29795.0,15850.0,27072.0,27475.0,61019.0,60443.0,28098.0,42510.0,42625.0
2555,1000,1.566886921021004,146,854,16,288,180,516,357,643,784432.400623909,1098027.4892668705,206602.92876712346,348444.8164383561,76,209,72,48081.9315068493,116797.90410958904,41723.09315068493,74,222,347,37980.1506849315,118465.57260273975,191999.09315068484,30561.0,30224.0,15467.0,26856.0,27197.0,60788.0,60091.0,28322.0,42636.0,42858.0
